,Runoff_mmd,pcp_era5,sf_era5,smlt_era5,pev_era5,t2m_era5,asn_era5,snowc_era5,sde_era5,sd_era5,swvl1_era5
1966/2/5,,0.135783002,0.129899696,-9.31E-07,-0.608739214,259.3619529,0.790113534,94.18489838,1.083216548,0.316502756,0.197794005
1966/2/6,,0.593535602,0.590498984,-9.31E-07,-0.865318582,260.9278302,0.786702095,94.18489838,1.083589554,0.31696693,0.197775215
1966/2/7,,0.099740505,0.095174775,-9.31E-07,-1.288235362,259.0280232,0.780628765,94.18489838,1.079453468,0.317102132,0.197655722
1966/2/8,,0.067263499,0.063631594,-9.31E-07,-1.29802275,257.8572233,0.773736395,94.18489838,1.074261308,0.317089195,0.197372645
1966/2/9,,0.044210646,0.041970093,-9.31E-07,-1.226686343,253.7620953,0.766254972,94.18489838,1.06925118,0.31693556,0.19699198
1966/2/10,,6.339547157,6.258610725,-9.31E-07,-1.523946693,263.0713068,0.783274668,94.18489838,1.091298938,0.319266593,0.196613654
1966/2/11,,3.513969898,2.680698872,-9.31E-07,-0.982098997,272.5072084,0.813047244,94.18489838,1.124835134,0.324473308,0.19724308
1966/2/12,,0.930795729,0.92721653,-9.31E-07,-3.647424919,262.3460533,0.814543901,94.18489838,1.128663063,0.327354431,0.197477534
1966/2/13,,0.007119087,0.005562186,-9.31E-07,-1.361383238,258.5765628,0.807484882,94.18489838,1.119922519,0.327066501,0.19709143
1966/2/14,,10.80905819,10.80421925,-9.31E-07,-0.615166598,262.356726,0.824254647,94.18489838,1.163788915,0.331449155,0.196857959
1966/2/15,,1.499870658,1.494693398,-9.31E-07,-2.934690083,255.0794625,0.849300021,94.18489838,1.245472312,0.338671976,0.196446493
1966/2/16,,0.046951126,0.043969918,-9.31E-07,-1.962519642,252.6252797,0.842741333,94.18489838,1.243878484,0.338803017,0.196032956
1966/2/17,,3.555642128,3.551912546,-9.31E-07,-0.879825099,251.7721445,0.837942689,94.18489838,1.249952793,0.339397338,0.195655197
1966/2/18,,1.722971797,1.719587088,-9.31E-07,-1.579450008,248.3019704,0.845505851,94.18489838,1.3226161,0.343296828,0.195304811
1966/2/19,,0.462110162,0.458662957,-9.31E-07,-0.956149907,245.1002022,0.8403817,94.18489838,1.331629157,0.343887866,0.194981188
1966/2/20,,0.287158996,0.284905732,-9.31E-07,-0.767577736,246.2350227,0.834168793,94.18489838,1.334051847,0.344236269,0.194686547
1966/2/21,,0.008354614,0.004468082,-9.31E-07,-0.855142888,245.3422214,0.826410917,94.18489838,1.32928884,0.344231123,0.194433019
1966/2/22,,0.23052761,0.227901489,-9.31E-07,-0.38376994,250.4722989,0.818697447,94.18489838,1.324160576,0.344267615,0.194272593
1966/2/23,,0.157662854,0.154370397,-9.31E-07,-1.667347074,259.168833,0.812629305,94.18489838,1.319788575,0.344676896,0.195082113
1966/2/24,,0.01956116,0.01779511,-9.31E-07,-1.713719203,258.3363612,0.804895725,94.18489838,1.307434678,0.344665256,0.195055217
1966/2/25,,0.623417795,0.6172207,-9.31E-07,-1.59294016,263.9413098,0.79824313,94.18489838,1.29487133,0.344835942,0.195349917
1966/2/26,,0.310340732,0.305885404,-9.31E-07,-2.301107991,263.4674791,0.795372074,94.18489838,1.282555938,0.345437941,0.195445582
1966/2/27,,0.370758712,0.364036351,-9.31E-07,-2.22583159,261.8616693,0.789972009,94.18489838,1.268489599,0.345464854,0.19521144
1966/2/28,,0.183980122,0.177538916,0,-2.213348589,265.9535863,0.785031785,94.18489838,1.255963326,0.345733787,0.194956839
1966/3/1,,0.202483252,0.20196031,0,-4.389412752,267.9770856,0.77817395,94.18489838,1.23891747,0.345785654,0.194904268
1966/3/2,,17.41660881,17.41239548,0,-2.64065536,266.8678632,0.834774561,94.18489838,1.289801359,0.355468149,0.194678053
1966/3/3,,3.7297225,3.725831032,0,-4.739793863,268.3944537,0.859870514,94.18489838,1.346150756,0.365305198,0.194338933
1966/3/4,,0.844774783,0.83990258,0,-3.772286921,267.3160465,0.855098139,94.18489838,1.331473231,0.366523624,0.194026142
1966/3/5,,1.130766392,1.127586007,0,-2.880515458,265.1946165,0.850910121,94.18489838,1.320953012,0.367525421,0.193716601
1966/3/6,,5.259198189,5.121279716,0,-2.053753369,264.6828589,0.848594881,94.18489838,1.316970706,0.369091589,0.193548396
1966/3/7,,4.20123291,3.576496124,0,-3.206221002,272.0421011,0.853610476,94.18489838,1.336427093,0.374378067,0.193912506
1966/3/8,,1.170367479,1.16288197,0,-5.27530074,266.0739303,0.833009667,94.18489838,1.328732848,0.377340473,0.19410488
1966/3/9,,0.003351763,0.001749366,0,-5.067642051,262.1242104,0.825510162,94.18489838,1.313405871,0.377066141,0.193711609
1966/3/10,,0.050897829,0.047263756,0,-3.374541651,264.8125632,0.817638924,94.18489838,1.299384952,0.376821022,0.193370253
1966/3/11,,1.645244479,1.637835145,0,-4.164082673,262.9070461,0.816896506,94.18489838,1.295823812,0.377678276,0.193034068
1966/3/12,,0.013773358,0.010139391,0,-2.98048617,258.5731873,0.812253182,94.18489838,1.288456917,0.377792049,0.192750692
1966/3/13,,0.000536442,0,0,-4.282745162,259.7687537,0.804268345,94.18489838,1.278780222,0.377548769,0.192467436
1966/3/14,,0.000536442,0,0,-5.572531316,262.4792284,0.7962684,94.18489838,1.269150257,0.377378593,0.19218187
1966/3/15,,0.005555877,0.003600132,0,-5.114966981,263.5021973,0.788268972,94.18489838,1.258203149,0.377139029,0.191903248
1966/3/16,,0.222077221,0.217970014,0,-3.569736477,262.2331658,0.781729599,94.18489838,1.248081684,0.376871967,0.191631913
1966/3/17,,0.053846255,0.051893432,0,-3.972392449,262.4554202,0.775024598,94.18489838,1.239196062,0.376699697,0.191376954
1966/3/18,,0.000536442,0,0,-5.017976739,263.1864377,0.767127165,94.18489838,1.229467154,0.37644944,0.191219538
1966/3/19,,6.125589848,6.060772896,0,-2.203326104,266.1813303,0.77134254,94.18489838,1.227367759,0.377433684,0.191095844
1966/3/20,,8.689101219,8.017935753,0,-5.257024583,272.126406,0.836586611,94.18489838,1.297817945,0.389274619,0.191494748
1966/3/21,,2.715957642,1.828005195,0,-1.577153991,272.7013741,0.802744013,94.18489838,1.289011002,0.391345044,0.191592067
1966/3/22,,1.983955622,1.544731855,3.001837015,-1.931442486,274.8050587,0.773566993,94.18489838,1.277080536,0.394809156,0.199011907
1966/3/23,,0.01930177,0.000365637,6.426100254,-5.120923279,275.3887715,0.721051213,94.18489838,1.234865904,0.390495793,0.252207994
1966/3/24,,0.035856415,0,4.778650761,-7.110367993,275.2569666,0.678158034,94.18489838,1.196696401,0.385040665,0.272560358
1966/3/25,,0.005869855,0.001117435,10.80978489,-6.944678725,276.3592419,0.644428546,94.18489838,1.155385375,0.378224899,0.299412519
1966/3/26,,0.679780185,0.397040218,3.736707211,-5.09232286,274.4465426,0.619911249,94.18489838,1.112658978,0.368975954,0.307073027
1966/3/27,,0.082765378,0.079635806,0,-9.375071938,271.8039059,0.607518518,94.18489838,1.092451692,0.366176654,0.288552195
1966/3/28,,9.452654839,9.448616982,0,-1.979132702,270.5938921,0.644461379,94.18489838,1.093918443,0.367711163,0.271654963
1966/3/29,,2.845698595,2.787595034,0,-7.336533019,273.1035363,0.765593643,94.18489838,1.142872691,0.37676275,0.262784868
1966/3/30,,0.284353465,0.278928757,0,-5.115706141,269.3245524,0.736453109,94.18489838,1.13220787,0.376807914,0.256572813
1966/3/31,,0.012319729,0.011029569,0,-7.248008596,269.4922722,0.729845071,94.18489838,1.123437405,0.376411427,0.251844734
1966/4/1,,4.204645634,3.593543053,0,-5.340363664,271.5373231,0.735093836,94.18489838,1.11957705,0.376953169,0.247956067
1966/4/2,,11.65908813,11.65384102,0,-4.472026338,271.9276442,0.767295174,94.18489838,1.140402913,0.382421847,0.244908199
1966/4/3,,5.652632713,5.495220184,0,-6.723165265,273.0366487,0.817840497,94.18489838,1.208508611,0.39529358,0.241928726
1966/4/4,,11.09655285,9.746360779,0,-2.393277167,272.5242219,0.802053886,94.18489838,1.229090214,0.401213168,0.239697382
1966/4/5,,1.166926026,0.877818584,0,-7.866571195,273.0157487,0.781197183,94.18489838,1.24763155,0.407546917,0.238027349
1966/4/6,,2.559735775,2.554477215,0,-4.929344695,272.5786599,0.752033732,94.18489838,1.244107246,0.409430522,0.235838488
1966/4/7,,0.209091201,0.205410004,0,-5.668543127,272.00936,0.714714751,94.18489838,1.232933998,0.409776105,0.233764887
1966/4/8,,0.546562672,0.541075766,0,-3.517758377,271.813132,0.684981039,94.18489838,1.218459249,0.409631694,0.231888294
1966/4/9,,0.50912112,0.50235188,0,-5.672141418,270.8175578,0.670399346,94.18489838,1.208379388,0.409787697,0.230158716
1966/4/10,,0.736652017,0.733672023,0,-5.783476844,269.3875716,0.670314753,94.18489838,1.200696588,0.40970144,0.228573918
1966/4/11,,0.644096673,0.640087187,0,-6.216994398,268.7826549,0.677348711,94.18489838,1.19611311,0.409820808,0.2271256
1966/4/12,,0.221484795,0.218697578,0,-8.210895389,269.1902271,0.677546294,94.18489838,1.189759016,0.409634395,0.225798085
1966/4/13,,0,0,0,-8.743480615,269.8722785,0.670414133,94.18489838,1.180937052,0.409082154,0.224604189
1966/4/14,,0.012197315,0.010525652,0,-8.154019001,270.1189201,0.660847188,94.18489838,1.171533108,0.408581544,0.223637372
1966/4/15,,0.680935085,0.677520871,0,-6.463457039,269.510065,0.654142234,94.18489838,1.162798762,0.408067606,0.222607166
1966/4/16,,0.713772595,0.640167534,0,-6.221200719,271.9033756,0.667718264,94.18489838,1.161291838,0.408646869,0.221586853
1966/4/17,,0.512178898,0.335296363,0,-5.60590176,272.6700179,0.649869622,94.18489838,1.148721576,0.408712889,0.220775768
1966/4/18,,0.047558028,0.044898566,0,-7.884808523,272.0740227,0.628758771,94.18489838,1.133247495,0.408569947,0.219987929
1966/4/19,,0.060537055,0.058799084,0.000224647,-8.54838763,271.8116763,0.610597217,94.18489838,1.119095445,0.407843357,0.219084442
1966/4/20,,0,0,0.002801955,-13.0321865,273.785673,0.596043163,94.18489838,1.104209065,0.407166764,0.218253493
1966/4/21,,0.005688678,0,14.15845394,-13.16806598,278.7093406,0.581221959,94.18489838,1.073813796,0.403512189,0.248615012
1966/4/22,,2.219328165,0.652566552,4.557364464,-12.38134062,271.1790914,0.574859258,94.18489838,1.022870541,0.388181806,0.310743243
1966/4/23,,0.156582192,0.152658999,0,-9.701452014,267.0253614,0.580981041,94.18489838,1.016742349,0.386345077,0.278053612
1966/4/24,,0.011096439,0.004594557,0,-11.90969877,271.4359955,0.57409187,94.18489838,1.012169242,0.385647566,0.267319143
1966/4/25,,3.255376816,3.190179348,0,-5.880157282,272.8475181,0.602378411,94.18489838,1.013790011,0.386506637,0.260599524
1966/4/26,,6.48901844,6.393677711,0,-4.015642215,272.0644731,0.675289512,94.18489838,1.032399058,0.390471121,0.255543798
1966/4/27,,4.446068287,4.441264153,0,-6.899672638,263.9441715,0.756901551,94.18489838,1.071356177,0.396271381,0.2515001
1966/4/28,,0.11031723,0.11030551,0,-9.260990492,263.1431267,0.769645083,94.18489838,1.08202076,0.397055733,0.248095512
1966/4/29,,0.415390968,0.412798017,0,-8.519362792,266.2193557,0.762651328,94.18489838,1.078195095,0.396623649,0.24524878
1966/4/30,,0.804830372,0.735626042,0,-10.46230823,270.4528467,0.761893924,94.18489838,1.077585816,0.396887285,0.243184537
1966/5/1,,10.23989773,9.611198425,0,-3.525156473,271.6595527,0.774604231,94.18489838,1.084495664,0.398853846,0.241238266
1966/5/2,,9.475054741,9.303162575,0,-5.371024667,272.3070746,0.826355738,94.18489838,1.164736152,0.412946179,0.239506111
1966/5/3,,1.870020986,1.661617637,0,-7.240010506,271.0229882,0.806295228,94.18489838,1.184764266,0.417025318,0.237664863
1966/5/4,,1.267378211,0.713984549,0,-8.479501578,272.8697278,0.775874864,94.18489838,1.178266406,0.417631505,0.236125827
1966/5/5,,0.183265239,0.169721633,0,-11.30145074,273.4618076,0.735814893,94.18489838,1.164993882,0.417918192,0.234882951
1966/5/6,,7.003812313,6.585863113,0,-6.592988255,273.4139243,0.731970293,94.18489838,1.163737297,0.419990278,0.233361751
1966/5/7,,5.668260574,5.221030235,0.08558841,-5.795370546,272.147498,0.77043239,94.18489838,1.198269486,0.426997391,0.232459888
1966/5/8,,7.118412495,7.080927372,0,-6.601160666,272.3686359,0.776519754,94.18489838,1.218708992,0.4319513,0.231965169
1966/5/9,,2.454180241,1.290110111,0.090195946,-7.705129028,273.313979,0.771627355,94.18489838,1.234247446,0.436113932,0.230747297
1966/5/10,,11.51994324,11.16579819,0.032294981,-3.644454475,273.2672559,0.759697824,94.18489838,1.236724854,0.440102539,0.231524184
1966/5/11,,12.16167068,12.02896404,0,-8.821583406,272.5021473,0.822414063,94.18489838,1.318679214,0.455255662,0.229922459
1966/5/12,,0.937389851,0.934838831,0,-11.79435789,268.9966796,0.797349969,94.18489838,1.336425424,0.459467479,0.228345543
1966/5/13,,0.451499075,0.414672583,0,-8.6162023,271.2573038,0.788697353,94.18489838,1.326768041,0.459037716,0.227006003
1966/5/14,,1.517107248,1.500969052,0,-10.98582127,270.5649257,0.784435867,94.18489838,1.321094155,0.4594715,0.225873277
1966/5/15,,0.020193709,0.019524148,0,-11.43656399,270.4861291,0.782966438,94.18489838,1.314568281,0.459441434,0.22488609
1966/5/16,,-1.49E-05,0,0,-12.60330065,273.7643373,0.767846431,94.18489838,1.3001647,0.458696623,0.223931491
1966/5/17,,-1.49E-05,0,2.183769703,-11.80470855,274.2682789,0.725780506,94.18489838,1.272352695,0.457797785,0.228197768
1966/5/18,,-1.49E-05,0,8.198346138,-12.91663151,276.4098706,0.682983981,94.18489838,1.233779073,0.453709919,0.259342104
1966/5/19,,0.022777073,0,15.52763748,-15.09958209,277.8683244,0.648326883,94.18489838,1.185765743,0.442835301,0.306761831
1966/5/20,,8.327429771,0,15.58333969,-4.728115876,277.2193019,0.620946273,94.18489838,1.129416704,0.425797082,0.351074606
1966/5/21,,3.783433199,0,21.84674644,-7.082428331,278.157878,0.599407271,94.18489838,1.078805327,0.409040238,0.351465225
1966/5/22,,1.017944574,0.187292084,9.303676605,-8.522687718,275.9416484,0.585997061,94.18489838,1.025300026,0.390935254,0.344316989
1966/5/23,,0.590622187,0.27906242,5.241410732,-7.613111132,274.8456413,0.577678514,94.18489838,1.001542687,0.383931762,0.323028922
1966/5/24,,0.01639382,0.002945326,12.11168003,-10.24296932,276.2431074,0.568160312,94.18489838,0.974261403,0.376701527,0.328046799
1966/5/25,,6.074203014,0,12.34332371,-3.602666173,276.247538,0.55789352,94.18489838,0.933108628,0.363606298,0.346348763
1966/5/26,,2.481188059,0,22.66787148,-9.000602116,278.4325104,0.549808277,94.18489838,0.890247226,0.348125109,0.356218666
1966/5/27,,0.070079975,1.35E-05,15.3661232,-8.691197989,277.2108605,0.543448372,94.18489838,0.835977018,0.328596046,0.346527904
1966/5/28,,17.04726601,0.293272257,20.54664612,-7.990386283,278.1770558,0.544766241,94.18489838,0.789135754,0.311031927,0.371608675
1966/5/29,,0.165191114,0.005297241,9.329710007,-4.405919458,275.4481636,0.541772259,94.18489838,0.746411026,0.29521712,0.338637859
1966/5/30,,13.54225731,1.699315429,12.1568718,-5.127713638,276.2833289,0.567734319,94.18489838,0.723318696,0.285401814,0.361112446
1966/5/31,,0.057169776,0.009420326,10.80340767,-10.05719413,276.4845866,0.569740609,94.18489838,0.696804821,0.275245488,0.336840302
1966/6/1,,1.583402157,0.001421172,15.54506969,-6.845992456,276.6631468,0.559183161,94.18489838,0.662557781,0.262960559,0.344085485
1966/6/2,,2.856272221,-1.86E-06,14.67860317,-3.703422067,276.4336266,0.55083033,94.18489838,0.620022118,0.246956957,0.35128966
1966/6/3,,1.530314922,-1.86E-06,12.50244617,-8.024666321,276.9641777,0.544252135,94.18489838,0.584794402,0.233540169,0.345420212
1966/6/4,,0.009331184,0.008314563,7.557767391,-12.27308795,275.6687632,0.53924479,94.18489838,0.554925084,0.222939609,0.329720676
1966/6/5,,0.852614522,0.161907986,2.633593321,-13.21394632,274.4543105,0.537139034,94.18489838,0.53159368,0.216067865,0.317112207
1966/6/6,,0.112768225,0.060673751,2.614792347,-10.92889497,274.5040233,0.536967933,94.18489838,0.51659137,0.213014764,0.305077702
1966/6/7,,5.690995693,-1.86E-06,7.944182396,-3.407069732,275.7036668,0.534362846,94.18489838,0.496786714,0.208584178,0.317762822
1966/6/8,,3.75317955,0.10702233,18.96802521,-1.875272773,277.5811282,0.531385103,94.18489838,0.46041429,0.195060469,0.353018403
1966/6/9,,2.477201223,2.428942442,2.947369576,-10.0597186,274.3692707,0.579748375,94.18489838,0.441868722,0.185213345,0.322373033
1966/6/10,,0.001156317,0.000329635,13.09283161,-12.90182342,276.590925,0.587169886,94.18489838,0.427625686,0.17998153,0.323601246
1966/6/11,,0.055691522,-1.86E-06,19.39363861,-12.27746534,279.1205902,0.572838289,94.18489838,0.385032177,0.164172738,0.343562096
1966/6/12,,0.186612517,-1.86E-06,25.64957047,-15.7553957,281.201346,0.56156394,94.06782532,0.333626926,0.143014418,0.352113158
1966/6/13,,2.608413935,-1.86E-06,9.050261497,-13.71451111,283.7655129,0.552695449,91.3684082,0.252889812,0.108052655,0.375101
1966/6/14,,2.287121773,-1.86E-06,22.60878563,-6.426375861,284.0183032,0.545719077,78.2154541,0.175441846,0.074863281,0.355739027
1966/6/15,,16.4363327,-1.86E-06,15.99770641,0.382107161,282.3054696,0.540231464,55.66960907,0.115599468,0.049254688,0.357011825
1966/6/16,,0.056511752,-1.86E-06,11.37477779,-15.82936238,285.0143695,0.535914525,37.1756897,0.077642731,0.032870927,0.335431367
1966/6/17,,0.045177788,-1.86E-06,7.092102528,-17.7150419,283.2803075,0.532518827,23.70808983,0.052540325,0.022256759,0.304080158
1966/6/18,,6.111832619,-1.86E-06,5.891560555,-19.83457133,286.1070884,0.529847498,16.84466934,0.037711404,0.015959681,0.290437907
1966/6/19,,1.287297606,-1.86E-06,2.936697245,-10.32951952,281.5469208,0.527746376,11.59174252,0.025722288,0.010908912,0.296499521
1966/6/20,,0.090491071,-1.86E-06,2.448885441,-26.16291044,287.4385442,0.526093807,9.389226913,0.01804051,0.007625513,0.274951637
1966/6/21,,13.16335583,7.939129829,0.858466387,-8.430659771,279.7996011,0.590017818,17.51741028,0.023053885,0.006779551,0.281057209
1966/6/22,,0.248721629,0.241439179,3.240059376,-24.35526316,278.0676551,0.693882575,41.66138458,0.048431866,0.010853299,0.277768821
1966/6/23,,0.033348944,-1.86E-06,3.002315521,-10.26937544,278.3453002,0.659574259,27.16856194,0.031082576,0.007395575,0.27703166
1966/6/24,,0.083199933,-1.86E-06,2.490053415,-8.898227661,279.2829503,0.630670554,14.15595436,0.016054044,0.004214691,0.275833875
1966/6/25,,0.000230968,-1.86E-06,1.498224735,-18.75718627,283.3663781,0.608245872,7.1979599,0.008147403,0.002321997,0.263586104
1966/6/26,,0.237315685,-1.86E-06,0.923602879,-17.92286892,287.9186584,0.589903965,3.039205074,0.003253373,0.001016953,0.248929396
1966/6/27,,6.668138504,-1.86E-06,0.340971351,-17.10123794,287.067871,0.574988594,0.670802236,0.000625801,0.000228815,0.269138873
1966/6/28,,1.270505667,-1.86E-06,0.087370746,-20.05699839,287.3135076,0.563255522,0.199635386,0.000191825,7.50E-05,0.252828211
1966/6/29,,0.22034952,-1.86E-06,0.023162959,-26.64317892,291.1619371,0.566828566,0.046346907,2.95E-05,1.70E-05,0.239703208
1966/6/30,,12.66121387,0,0.003716235,-5.597645276,283.3415988,0.684281168,0.011518595,4.85E-06,2.78E-06,0.269220024
1966/7/1,,2.509571552,0,0.001809946,-5.879905749,282.3216606,0.800604425,0.005216873,0,3.35E-07,0.275488168
1966/7/2,,0.346385866,0,0.000720797,-9.599341063,286.5825594,0.840247524,0.001986032,0,0,0.253896058
1966/7/3,,5.011250019,0,0.000279254,-8.72322168,287.8409006,0.848553405,0.000672917,0,0,0.24376747
1966/7/4,,36.76673889,0.001058064,0.000388448,-4.950254493,281.4928112,0.854249487,0.001520038,9.31E-09,3.98E-10,0.33600536
1966/7/5,,1.939359903,0,0.000470277,-20.07732072,280.3274822,0.853614981,0.002870001,1.33E-09,0,0.291248053
1966/7/6,,0.003161001,0,0.000233106,-23.95393477,285.0320675,0.853452131,0.001058617,0,0,0.26416114
1966/7/7,,4.382567406,0,6.28E-05,-8.44517386,286.3927721,0.863281009,0.000201572,0,0,0.260843366
1966/7/8,,1.241212487,0,2.37E-06,-13.72076953,288.1545599,0.865154539,1.02E-05,0,0,0.261449844
1966/7/9,,0.360448033,0,0,-15.82939211,284.2247757,0.876980612,0,0,0,0.245011151
1966/7/10,,1.721674562,0,0,-16.00221107,286.0227219,0.8789732,0,0,0,0.234983996
1966/7/11,,39.14019012,0,0,-1.183346462,284.2642289,0.87981011,0,0,0,0.325330734
1966/7/12,,5.841765881,0,0,-14.09856663,282.1908837,0.879940417,0,0,0,0.313288122
1966/7/13,,25.44002342,0,0,-6.008216962,284.6826175,0.879855529,0,0,0,0.292925417
1966/7/14,,40.70046616,0.349848717,0.039456721,-1.669381177,279.7909293,0.878663211,0.277362674,0.00033529,6.29E-05,0.356722027
1966/7/15,,6.326986313,0.190091416,0.411620438,-15.90410179,280.968054,0.850490446,1.667819142,0.001802391,0.000296602,0.316566199
1966/7/16,,3.561853886,0,0.090233698,-16.97295758,284.2679545,0.808956528,0.287757635,0.000266938,4.29E-05,0.292446345
